month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
10,9,28.538461538461533,37.24615384615385,50.07692307692308,928.4923076923076,67.53846153846153,3.330769230769231,136.23076923076923,255.69230769230768,369.9230769230769
7,12,19.98333333333333,7.7,35.916666666666664,937.8666666666668,81.83333333333333,2.433333333333333,670.25,69.33333333333333,447.0833333333333
9,12,24.450000000000003,15.591666666666669,32.916666666666664,936.4083333333334,68.41666666666667,3.225,508.1666666666667,184.5,543.3333333333334
7,30,21.125,13.441666666666668,37.833333333333336,940.5,97.91666666666669,2.583333333333333,638.3333333333334,77.25,462.9166666666667
10,10,32.38461538461538,23.153846153846157,25.153846153846157,928.4538461538464,70.0,3.461538461538461,459.46153846153845,191.92307692307693,546.1538461538462
8,24,23.541666666666668,16.666666666666668,38.333333333333336,933.375,64.08333333333333,3.0583333333333336,613.4166666666666,115.25,515.9166666666666
7,20,22.941666666666663,8.025,25.25,935.45,164.66666666666666,1.7333333333333334,682.9166666666666,69.41666666666667,458.1666666666667
10,29,27.71428571428571,29.171428571428567,41.42857142857143,930.5428571428572,64.28571428571429,4.021428571428571,594.1428571428571,116.28571428571428,558.5714285714286
1,7,25.61428571428572,38.93571428571429,77.35714285714286,913.3785714285716,132.28571428571428,1.0642857142857145,390.9285714285714,185.28571428571428,517.4285714285714
2,23,25.2076923076923,42.82307692307692,71.92307692307692,931.0769230769232,55.0,3.646153846153846,268.0769230769231,250.15384615384616,466.1538461538461
12,6,24.12857142857143,47.90714285714286,80.35714285714286,929.6428571428572,47.92857142857143,2.614285714285714,54.142857142857146,217.8571428571429,268.2142857142857
2,15,24.415384615384617,47.83846153846154,78.61538461538461,915.9076923076924,266.38461538461536,3.023076923076923,34.92307692307692,327.3076923076923,351.0769230769231
5,2,25.899999999999995,18.016666666666666,39.75,920.2416666666668,69.83333333333333,2.816666666666667,710.3333333333334,67.0,501.4166666666667
2,19,24.61538461538462,20.76923076923077,53.46153846153846,916.1307692307691,112.6923076923077,3.407692307692308,718.4615384615385,108.84615384615384,612.8461538461538
9,17,30.70833333333333,17.35,22.25,928.7999999999998,110.5,2.75,399.25,229.33333333333331,525.5
2,10,23.7923076923077,52.130769230769225,84.84615384615384,927.7153846153846,104.53846153846152,0.8846153846153848,0.1538461538461538,144.92307692307693,145.0
6,12,20.90833333333333,15.116666666666667,47.91666666666666,933.3083333333332,70.5,1.7166666666666666,643.4166666666666,69.83333333333333,423.8333333333333
4,25,26.758333333333336,34.62499999999999,54.16666666666666,917.7583333333332,82.33333333333333,2.191666666666667,686.4166666666666,72.66666666666667,503.5
1,9,27.83571428571428,45.22857142857142,63.642857142857146,928.2714285714288,125.0,1.35,8.428571428571429,155.78571428571428,161.07142857142858
5,16,24.058333333333334,16.791666666666664,39.25,932.9166666666666,145.5,1.9833333333333332,697.5833333333334,63.75,468.1666666666667
3,26,25.461538461538456,38.8,65.6923076923077,929.1307692307691,59.30769230769231,2.292307692307692,363.6923076923077,201.3846153846154,429.3076923076923
2,5,26.753846153846155,39.15384615384616,71.84615384615384,930.1846153846157,49.53846153846154,2.923076923076923,599.6923076923077,120.3076923076923,590.9230769230769
7,15,20.683333333333334,21.941666666666663,53.833333333333336,939.225,73.0,3.225,281.75,195.25,356.5833333333333
4,27,28.2,23.75833333333334,41.16666666666666,917.3166666666668,98.08333333333331,2.858333333333334,708.25,68.66666666666667,509.5
9,5,25.915384615384617,12.253846153846156,30.53846153846154,933.2846153846156,83.76923076923077,3.0615384615384613,588.4615384615385,117.15384615384616,510.2307692307692
11,24,29.764285714285712,30.985714285714288,42.642857142857146,926.95,132.64285714285714,1.8000000000000005,468.9285714285714,179.85714285714286,543.5714285714286
10,11,29.25,36.57857142857143,41.142857142857146,931.9714285714286,96.5,3.757142857142857,251.14285714285717,249.3571428571429,444.3571428571428
11,5,30.692857142857147,22.664285714285715,27.785714285714285,931.5,63.85714285714285,4.1571428571428575,545.5,147.0,562.5
7,14,23.058333333333334,15.966666666666669,30.5,936.6166666666668,150.25,2.8333333333333326,511.8333333333333,99.75,414.6666666666667
12,30,28.057142857142857,34.17857142857142,63.42857142857143,926.0214285714284,147.57142857142858,1.1142857142857143,435.57142857142856,166.14285714285714,538.4285714285714
6,27,22.21666666666667,19.425,50.75,934.025,144.16666666666666,1.708333333333333,502.75,112.66666666666669,396.9166666666667
2,4,25.264285714285712,36.11428571428571,72.92857142857143,915.1571428571428,59.0,2.407142857142857,632.2857142857143,110.28571428571428,570.9285714285714
2,20,25.13846153846153,42.54615384615385,74.92307692307692,929.6,24.846153846153847,2.261538461538461,5.461538461538462,228.84615384615384,231.23076923076923
12,18,23.342857142857145,47.18571428571429,72.57142857142857,932.3142857142858,74.07142857142857,2.6928571428571426,0.0,122.5,122.5
1,30,25.984615384615388,45.53846153846154,74.76923076923077,928.7923076923078,84.61538461538461,1.992307692307692,257.46153846153845,227.3846153846154,436.0769230769231
10,29,30.728571428571428,21.96428571428571,31.285714285714285,930.25,57.642857142857146,4.6000000000000005,544.5,143.07142857142858,559.0714285714286
10,27,33.99285714285714,23.542857142857137,22.857142857142858,926.0714285714286,57.07142857142857,3.7928571428571423,537.6428571428571,144.0,552.7857142857143
7,10,22.58333333333333,23.675,61.0,933.725,48.66666666666666,3.775,508.9166666666667,112.16666666666669,403.1666666666667
5,11,24.33333333333333,18.75833333333333,43.41666666666666,921.9583333333336,80.08333333333333,3.858333333333333,691.0833333333334,65.0,477.6666666666667
11,15,30.86428571428571,42.82857142857143,45.71428571428572,924.6285714285716,158.42857142857142,1.85,262.1428571428572,201.42857142857144,403.9285714285714
6,8,20.03333333333333,14.075,49.16666666666666,936.7833333333332,97.08333333333331,1.8166666666666664,672.5,61.66666666666666,432.6666666666667
10,25,33.84285714285714,26.65,22.0,927.5142857142856,51.92857142857143,3.957142857142858,433.2857142857143,186.64285714285717,523.7142857142857
2,7,25.584615384615383,47.43076923076924,77.07692307692308,926.5076923076924,59.46153846153846,2.892307692307693,57.61538461538461,234.30769230769232,259.0769230769231
8,15,21.40833333333333,17.241666666666667,49.333333333333336,938.1833333333332,55.0,4.125,399.8333333333333,188.83333333333331,441.5833333333333
11,22,26.714285714285715,44.785714285714285,58.285714285714285,929.0214285714284,110.78571428571428,2.271428571428572,0.0,196.3571428571429,196.3571428571429
1,14,24.807142857142857,49.93571428571429,76.0,926.7142857142856,71.85714285714286,2.021428571428572,74.57142857142857,304.57142857142856,373.57142857142856
6,18,21.541666666666668,14.766666666666667,42.5,938.6749999999998,140.5,1.8083333333333331,639.4166666666666,69.75,422.3333333333333
2,18,24.800000000000004,33.738461538461536,67.15384615384616,915.523076923077,118.23076923076924,3.3307692307692305,490.9230769230769,173.84615384615384,550.8461538461538
11,5,29.60714285714285,39.307142857142864,41.35714285714285,928.5785714285714,62.42857142857143,1.9500000000000004,81.42857142857143,245.28571428571428,324.7142857142857
4,7,27.053846153846152,31.72307692307692,55.92307692307692,929.6846153846152,135.23076923076923,1.3692307692307693,276.3076923076923,131.07692307692307,322.9230769230769
1,26,26.62142857142857,31.928571428571427,64.64285714285714,930.1642857142856,94.14285714285714,2.714285714285715,695.8571428571429,86.21428571428571,588.7857142857143
5,15,23.225,18.53333333333333,44.75,933.7666666666668,137.41666666666666,2.0,668.0,77.16666666666667,462.4166666666667
5,24,21.291666666666668,15.333333333333334,43.91666666666666,940.2000000000002,82.83333333333333,2.2166666666666663,418.4166666666667,134.16666666666666,386.8333333333333
3,13,25.3,30.98461538461538,67.6923076923077,931.5538461538462,73.84615384615384,2.592307692307693,499.3076923076923,148.84615384615384,521.0769230769231
10,14,29.57857142857143,17.29285714285714,27.857142857142858,931.0428571428572,64.5,3.0928571428571425,645.0714285714286,96.5,560.0
5,22,20.75,14.749999999999998,46.583333333333336,939.5916666666668,94.16666666666669,1.95,697.9166666666666,56.75,457.4166666666667
3,6,24.830769230769228,24.146153846153844,60.23076923076923,930.5692307692306,146.46153846153845,1.5,631.0,122.23076923076924,575.0
9,15,29.200000000000003,15.308333333333332,22.166666666666668,933.0166666666664,63.41666666666666,3.125,388.8333333333333,231.58333333333331,521.8333333333334
1,8,27.02142857142857,49.06428571428571,70.28571428571429,928.8,83.14285714285714,1.792857142857143,108.0,247.92857142857144,339.7857142857143
10,4,29.64166666666667,33.108333333333334,38.91666666666666,930.0416666666666,81.08333333333333,3.5,230.66666666666663,295.9166666666667,483.0833333333333
12,28,27.235714285714284,44.771428571428565,65.92857142857143,927.5,99.92857142857144,2.607142857142857,438.2142857142857,130.28571428571428,464.7142857142857
6,6,23.625,9.983333333333333,33.583333333333336,936.941666666667,139.16666666666666,1.3,686.0,63.25,442.1666666666667
7,1,22.78333333333333,9.825,29.75,937.25,132.66666666666666,1.6416666666666668,664.25,64.58333333333333,433.1666666666667
7,16,19.875,23.70833333333333,58.41666666666666,940.1666666666664,82.0,3.35,158.5,219.58333333333331,321.1666666666667
8,31,24.78333333333333,14.641666666666664,40.583333333333336,932.6333333333332,66.75,3.4166666666666665,653.25,103.33333333333331,541.0
1,7,27.571428571428573,45.77857142857143,63.285714285714285,927.8428571428572,99.21428571428572,1.1714285714285713,117.28571428571428,320.1428571428572,411.1428571428572
10,3,25.735714285714284,25.55714285714286,54.785714285714285,934.2571428571428,54.5,6.15,236.7142857142857,242.78571428571428,414.07142857142856
6,16,20.48333333333333,17.925,49.91666666666666,939.6833333333334,110.83333333333331,2.65,11.083333333333334,224.83333333333331,232.58333333333331
3,4,24.861538461538466,32.176923076923075,64.6923076923077,928.1692307692308,192.92307692307693,1.2923076923076924,573.3076923076923,129.15384615384616,568.3846153846154
9,14,28.175,23.28333333333333,29.0,931.1416666666668,67.83333333333333,3.358333333333334,509.8333333333333,169.0,541.1666666666666
10,26,30.071428571428573,32.23571428571429,37.85714285714285,931.6357142857144,55.35714285714285,5.085714285714286,371.5,204.57142857142856,501.07142857142856
8,21,26.341666666666665,15.016666666666667,27.0,932.8916666666664,80.75,3.9500000000000006,454.75,168.58333333333334,480.0
3,3,23.66923076923077,36.63846153846154,72.0,929.9307692307694,168.46153846153845,1.3076923076923077,246.07692307692307,291.2307692307692,451.0
1,23,26.578571428571426,29.65714285714285,66.57142857142857,928.1357142857142,56.92857142857143,2.4285714285714284,678.5714285714286,91.71428571428572,592.4285714285714
5,13,22.48333333333333,17.549999999999997,46.833333333333336,935.6,107.41666666666669,2.458333333333333,533.75,131.33333333333334,440.8333333333333
12,16,27.26428571428571,43.54285714285714,57.21428571428572,927.8,151.85714285714286,1.385714285714286,122.85714285714286,219.5,336.7142857142857
1,1,26.142857142857142,34.74285714285715,65.0,917.7928571428572,55.142857142857146,3.507142857142857,635.7142857142857,116.28571428571428,580.7857142857143
11,16,30.785714285714285,23.978571428571424,34.642857142857146,927.9285714285712,55.85714285714285,3.7928571428571423,656.9285714285714,100.64285714285714,588.0714285714286
10,6,30.376923076923084,29.700000000000003,36.0,928.5307692307694,54.23076923076923,5.546153846153847,414.3076923076923,196.84615384615384,525.3076923076923
8,6,26.91666666666667,21.450000000000003,34.416666666666664,934.7083333333334,112.0,2.375,548.75,114.08333333333331,456.5833333333333
2,4,25.87692307692308,42.61538461538461,73.76923076923077,930.3692307692309,95.0,2.3461538461538463,562.4615384615385,128.84615384615384,583.0769230769231
7,3,19.866666666666667,11.308333333333332,43.083333333333336,938.2166666666668,138.75,1.8333333333333337,683.25,58.833333333333336,434.5
3,27,25.846153846153847,40.76153846153846,67.92307692307692,930.4,61.07692307692308,0.8692307692307693,91.6923076923077,219.3846153846154,299.38461538461536
4,20,22.966666666666665,28.48333333333333,57.75,935.5416666666669,59.583333333333336,3.108333333333333,239.5,237.25,417.5833333333333
6,24,19.44166666666667,15.65,44.5,938.2583333333332,121.66666666666669,1.975,551.5,94.25,410.6666666666667
5,28,22.266666666666666,14.308333333333332,36.66666666666666,920.25,100.91666666666669,2.4166666666666665,666.6666666666666,67.91666666666667,445.75
7,17,17.916666666666668,22.125,63.0,940.5333333333332,73.16666666666667,1.55,221.83333333333331,177.0,293.5833333333333
9,21,28.375,15.716666666666663,22.0,931.9749999999998,55.16666666666666,4.25,549.4166666666666,169.83333333333334,574.4166666666666
4,1,25.93846153846154,27.830769230769228,59.23076923076923,931.7230769230767,101.3846153846154,2.407692307692308,665.2307692307693,77.76923076923077,529.2307692307693
12,17,27.714285714285715,41.42142857142856,58.57142857142857,930.8214285714286,51.71428571428572,3.721428571428572,522.2857142857143,151.21428571428572,553.7142857142857
8,24,21.77692307692308,11.584615384615384,35.07692307692308,938.553846153846,76.15384615384616,2.1153846153846154,630.6153846153846,84.84615384615384,487.2307692307692
2,8,25.36923076923077,48.96923076923077,77.6923076923077,926.7769230769233,68.15384615384616,2.353846153846153,284.84615384615387,238.15384615384616,493.7692307692308
10,1,28.792307692307688,22.207692307692305,37.69230769230769,929.0307692307692,58.07692307692308,5.715384615384616,443.7692307692308,187.07692307692307,526.8461538461538
7,20,19.625,14.9,42.333333333333336,938.1916666666668,135.5,1.8416666666666668,531.0,116.33333333333331,424.3333333333333
8,29,28.266666666666666,19.825000000000003,27.33333333333333,932.7666666666664,55.16666666666666,4.058333333333333,407.3333333333333,194.66666666666663,481.5
11,12,29.2,35.07142857142857,44.285714285714285,927.7714285714284,115.92857142857144,3.5071428571428567,263.92857142857144,198.0,426.9285714285714
8,12,22.65,12.874999999999998,38.583333333333336,934.9416666666668,86.91666666666667,2.783333333333333,609.5,102.0,488.25
9,24,30.025,19.26666666666667,24.5,932.0166666666664,55.083333333333336,4.025,394.5833333333333,240.58333333333331,538.0833333333334
2,25,25.746153846153845,41.0,72.84615384615384,927.3692307692309,49.38461538461539,2.6153846153846154,627.0769230769231,119.6153846153846,579.1538461538462
2,28,18.846153846153847,44.52307692307693,94.46153846153848,929.8538461538462,163.23076923076923,2.392307692307692,0.0,138.46153846153845,138.46153846153845
10,19,29.557142857142868,11.97857142857143,21.5,929.5,98.35714285714286,2.714285714285715,629.7142857142857,111.71428571428572,571.5714285714286
8,7,26.84166666666667,19.191666666666663,31.916666666666668,934.1749999999998,53.16666666666666,3.983333333333334,543.8333333333334,121.16666666666669,460.0
3,25,25.784615384615385,40.04615384615385,63.61538461538461,929.6307692307691,131.23076923076923,1.2692307692307692,362.46153846153845,137.76923076923077,399.38461538461536
4,16,27.861538461538466,32.03846153846153,49.61538461538461,930.8076923076924,102.0,3.0,481.5384615384616,103.3076923076923,449.61538461538464
8,17,21.691666666666663,14.66666666666667,48.16666666666666,937.4249999999998,57.083333333333336,3.658333333333333,628.8333333333334,105.08333333333331,496.9166666666667
10,14,28.571428571428573,9.635714285714286,19.571428571428573,929.8857142857144,82.07142857142857,3.3000000000000007,615.5,113.78571428571428,566.9285714285714
1,25,28.349999999999994,32.85,56.142857142857146,915.5642857142856,62.5,0.8214285714285714,621.9285714285714,120.14285714285714,576.5714285714286
4,27,26.2,32.61666666666667,50.0,931.1583333333332,96.16666666666669,2.725,487.0,118.25,464.5
2,27,31.04615384615385,30.646153846153847,43.69230769230769,914.7230769230767,109.46153846153848,1.8384615384615384,679.7692307692307,100.07692307692308,599.0769230769231
9,13,25.275,16.89166666666667,32.583333333333336,935.0333333333332,71.08333333333333,3.5166666666666675,507.1666666666667,177.66666666666666,545.0
10,9,30.74615384615384,23.5,31.0,928.6384615384616,75.07692307692308,3.2846153846153845,570.0,142.53846153846155,567.6923076923077
9,11,23.541666666666668,17.333333333333332,39.833333333333336,938.5916666666668,67.75,4.166666666666666,369.8333333333333,190.66666666666663,450.0833333333333
9,6,27.60833333333333,16.50833333333333,29.33333333333333,932.3833333333332,83.25,4.025,511.8333333333333,168.58333333333334,528.9166666666666
3,11,26.1,41.13846153846154,70.84615384615384,929.653846153846,80.38461538461539,2.5230769230769234,598.5384615384615,117.15384615384616,553.3846153846154
2,20,26.153846153846157,22.423076923076923,50.53846153846154,916.9307692307694,99.46153846153848,2.638461538461539,389.1538461538461,266.0,488.46153846153845
5,16,23.558333333333334,15.150000000000004,39.41666666666666,936.0583333333332,139.91666666666666,1.8583333333333332,656.9166666666666,74.5,465.4166666666667
7,30,21.40833333333333,9.1,33.666666666666664,935.2166666666668,126.58333333333331,1.833333333333333,659.5,79.75,471.5833333333333
7,21,22.40833333333333,4.300000000000001,14.0,937.625,134.33333333333334,2.075,708.1666666666666,67.66666666666667,471.3333333333333
3,21,24.161538461538463,38.38461538461539,70.0,931.7076923076924,43.84615384615385,2.7307692307692304,452.3076923076923,163.15384615384616,494.2307692307692
10,8,30.964285714285715,22.078571428571426,27.928571428571427,928.0071428571428,107.28571428571428,2.9714285714285715,487.57142857142856,154.35714285714286,518.0714285714286
3,27,25.584615384615383,40.18461538461538,67.53846153846153,929.6384615384616,166.76923076923077,1.1846153846153846,46.61538461538461,257.3076923076923,290.3076923076923
7,31,21.70833333333333,11.241666666666667,31.25,939.7333333333336,94.08333333333331,2.283333333333333,599.1666666666666,104.08333333333331,463.4166666666667
9,23,30.058333333333334,14.333333333333334,20.666666666666668,930.775,112.75,2.6083333333333334,417.75,234.25,547.3333333333334
2,6,26.43076923076923,40.95384615384616,73.07692307692308,928.9846153846154,60.0,2.292307692307692,444.38461538461536,183.15384615384616,559.0
11,25,28.70714285714286,30.028571428571432,49.42857142857143,928.3642857142856,61.57142857142857,4.878571428571428,570.5,133.71428571428572,570.7142857142857
10,26,30.37857142857143,18.99285714285714,27.571428571428573,928.4428571428572,59.07142857142857,3.3999999999999995,563.7857142857143,133.42857142857142,562.5
7,7,19.48333333333333,11.958333333333334,41.5,936.1333333333332,104.41666666666669,2.525,647.0,69.33333333333333,432.75
8,10,24.10833333333333,8.408333333333333,22.25,935.7916666666664,89.75,2.2833333333333337,605.3333333333334,110.5,490.0833333333333
9,8,23.899999999999995,11.083333333333334,33.0,936.7,66.16666666666667,2.9166666666666665,693.5,110.66666666666669,569.0
3,9,29.35384615384616,28.77692307692308,42.69230769230769,914.8230769230768,82.84615384615384,1.6076923076923075,259.38461538461536,257.7692307692308,476.61538461538464
1,24,28.628571428571437,28.014285714285712,55.142857142857146,913.907142857143,121.14285714285714,1.292857142857143,710.7142857142857,85.78571428571429,596.2857142857143
10,24,34.357142857142854,23.107142857142858,22.857142857142858,926.9071428571428,53.57142857142857,4.064285714285713,494.4285714285714,159.64285714285714,540.9285714285714
9,1,25.79166666666666,28.091666666666665,42.25,933.9333333333334,56.25,5.608333333333333,270.5,232.91666666666663,434.75
12,12,25.742857142857144,46.35714285714287,71.5,928.0571428571428,98.07142857142856,2.128571428571429,125.28571428571428,236.92857142857144,343.85714285714283
4,21,24.675,35.175000000000004,59.583333333333336,917.8916666666668,65.08333333333333,3.075,677.0,76.75,512.6666666666666
7,19,21.4,10.75,36.0,936.5166666666668,144.41666666666666,2.083333333333333,647.4166666666666,77.5,448.0833333333333
7,1,21.90833333333333,13.1,40.66666666666666,935.6,133.83333333333334,1.7666666666666668,581.25,90.66666666666669,419.0
2,2,25.471428571428568,39.3,67.78571428571429,932.3142857142856,50.142857142857146,3.4571428571428577,559.7142857142857,130.64285714285714,554.5714285714286
6,26,20.475,22.116666666666664,61.833333333333336,934.4333333333334,53.583333333333336,3.083333333333333,174.91666666666666,176.66666666666666,285.5
10,22,30.314285714285717,25.20714285714286,34.142857142857146,932.5142857142856,74.35714285714286,3.621428571428572,475.9285714285714,157.0,530.7142857142857
5,14,23.441666666666663,17.283333333333335,42.083333333333336,920.2416666666668,90.0,3.0833333333333326,657.75,70.25,469.6666666666667
3,2,30.084615384615383,29.34615384615385,45.30769230769231,916.0461538461536,63.53846153846154,3.323076923076923,588.0,134.07692307692307,578.0769230769231
4,8,26.98461538461538,34.6,55.84615384615385,931.2769230769228,145.46153846153845,1.623076923076923,332.3076923076923,173.3846153846154,400.61538461538464
11,7,31.585714285714285,21.11428571428571,28.142857142857142,928.6571428571432,65.28571428571429,3.842857142857143,599.2142857142857,132.5,571.4285714285714
12,9,29.77857142857142,35.45714285714286,40.07142857142857,930.2785714285712,105.64285714285714,2.2500000000000004,124.14285714285714,240.64285714285717,352.2142857142857
4,27,25.23333333333333,25.241666666666664,47.75,935.1333333333332,49.583333333333336,3.3166666666666664,692.5,70.5,503.5833333333333
10,18,27.6,12.407142857142857,26.857142857142858,931.55,62.5,3.3071428571428574,663.1428571428571,96.21428571428572,574.4285714285714
12,25,31.357142857142858,30.95,38.5,928.0642857142856,57.285714285714285,3.092857142857143,653.9285714285714,105.64285714285714,587.5714285714286
11,23,29.021428571428576,43.83571428571428,58.142857142857146,927.8142857142858,99.85714285714286,2.6214285714285714,194.57142857142856,279.85714285714283,457.07142857142856
12,19,23.16428571428571,46.45,79.28571428571429,931.892857142857,76.71428571428571,3.4928571428571438,0.0,38.642857142857146,38.642857142857146
10,7,27.63076923076923,35.62307692307692,46.38461538461539,929.3923076923076,48.46153846153846,6.046153846153846,0.0,101.3076923076923,101.3076923076923
4,28,25.78333333333333,34.00833333333333,54.583333333333336,931.375,120.5,2.016666666666667,586.75,102.83333333333331,482.0
6,28,21.975000000000005,17.116666666666667,44.16666666666666,937.0249999999996,139.91666666666666,1.7166666666666666,470.0833333333333,125.16666666666669,390.0833333333333
3,4,19.284615384615385,46.11538461538461,92.3076923076923,934.453846153846,54.0,2.3846153846153846,0.0,142.76923076923077,142.76923076923077
5,13,24.166666666666668,12.6,27.83333333333333,933.975,179.33333333333334,1.5,727.75,57.833333333333336,481.5833333333333
5,2,21.433333333333334,34.35,63.333333333333336,935.5750000000002,77.41666666666667,2.5083333333333337,0.0,99.75,99.75
10,1,29.521428571428576,12.521428571428572,14.571428571428571,928.4285714285714,178.78571428571428,2.828571428571429,414.2142857142857,185.0,500.7142857142857
10,20,30.428571428571427,10.264285714285714,18.714285714285715,928.0357142857144,57.42857142857143,3.5,556.0,145.71428571428572,565.2142857142857
11,20,31.87142857142857,39.50000000000001,38.21428571428572,926.5428571428572,114.0,2.849999999999999,121.28571428571428,277.6428571428572,393.2142857142857
1,15,24.78571428571428,43.26428571428572,77.14285714285714,914.7357142857144,260.7857142857143,2.4642857142857144,296.6428571428572,265.6428571428572,474.57142857142856
8,6,22.20833333333333,8.95,25.5,936.8833333333332,131.08333333333334,1.9333333333333331,672.4166666666666,80.5,488.5833333333333
3,14,30.11538461538462,24.66923076923077,36.07692307692308,915.4307692307692,140.15384615384616,2.723076923076923,709.2307692307693,81.0,577.7692307692307
10,2,30.133333333333336,32.791666666666664,33.833333333333336,926.525,80.83333333333333,3.241666666666666,28.916666666666668,268.3333333333333,294.8333333333333
7,27,19.641666666666666,6.5666666666666655,30.416666666666668,938.6916666666666,58.0,2.75,671.1666666666666,77.91666666666667,472.5
1,5,24.58571428571429,47.82142857142857,77.71428571428571,915.6071428571428,288.1428571428572,1.7642857142857142,50.5,221.7142857142857,266.42857142857144
12,18,26.08571428571429,47.76428571428572,72.57142857142857,926.935714285714,34.857142857142854,4.528571428571428,345.35714285714283,178.78571428571428,465.0
8,19,24.975,11.066666666666665,27.25,931.2083333333331,131.16666666666666,2.1916666666666664,632.1666666666666,106.83333333333331,512.0
3,8,24.74615384615385,31.853846153846156,72.38461538461539,929.1384615384616,65.23076923076923,2.292307692307692,593.9230769230769,125.0,562.8461538461538
11,1,32.214285714285715,29.357142857142858,29.142857142857142,926.0071428571428,151.28571428571428,3.0785714285714287,392.57142857142856,182.14285714285717,507.7142857142857
8,18,22.27692307692308,8.323076923076924,25.923076923076923,931.4923076923076,64.53846153846153,2.3076923076923075,553.5384615384615,114.92307692307692,468.61538461538464
9,23,25.516666666666666,20.966666666666665,41.16666666666666,934.8583333333332,60.833333333333336,4.6,587.0833333333334,152.58333333333334,579.25
9,27,20.642857142857142,9.721428571428572,35.57142857142857,937.964285714286,87.5,2.3500000000000005,676.3571428571429,76.0,541.7857142857143
12,23,28.192857142857143,40.96428571428572,61.35714285714285,927.4142857142856,50.07142857142857,2.685714285714285,533.3571428571429,176.42857142857142,537.2857142857143
8,26,25.691666666666663,11.775,28.5,932.1916666666668,80.25,4.124999999999999,581.8333333333334,128.58333333333334,520.6666666666666
6,27,22.575,12.566666666666668,35.333333333333336,934.525,125.41666666666669,1.7583333333333335,680.0833333333334,57.083333333333336,429.3333333333333
5,1,27.066666666666663,19.758333333333333,28.166666666666668,935.6916666666668,137.16666666666666,2.25,694.3333333333334,70.33333333333333,498.9166666666667
6,7,18.83333333333333,15.441666666666665,47.91666666666666,939.5,57.91666666666666,2.908333333333333,380.25,149.25,365.0
2,22,25.976923076923075,41.607692307692304,69.6923076923077,930.5692307692308,81.07692307692308,1.123076923076923,435.2307692307692,168.07692307692307,508.3076923076923
7,9,19.74166666666667,12.95,47.5,939.1083333333332,116.0,2.1916666666666664,668.5,63.41666666666666,435.0
5,8,22.433333333333334,20.98333333333333,47.75,934.8166666666666,89.83333333333333,2.2416666666666667,701.9166666666666,64.75,483.25
8,18,23.45833333333333,14.983333333333334,41.91666666666666,933.525,59.083333333333336,3.375,650.0,93.75,506.25
11,24,32.2,39.43571428571429,41.07142857142857,927.1071428571428,162.5,1.985714285714285,130.14285714285714,273.07142857142856,398.3571428571428
11,17,31.192857142857143,34.78571428571429,35.92857142857143,926.5785714285712,101.57142857142856,3.0500000000000003,504.57142857142856,154.21428571428572,549.7857142857143
2,28,31.5,28.661538461538463,36.84615384615385,914.3846153846152,127.46153846153848,3.107692307692307,705.1538461538462,92.15384615384616,602.0769230769231
3,18,25.807692307692307,35.03846153846154,64.92307692307692,929.953846153846,123.15384615384616,2.0615384615384618,520.4615384615385,137.53846153846155,532.5384615384615
3,25,24.661538461538463,40.54615384615385,68.3076923076923,929.5,75.07692307692308,3.3461538461538467,398.7692307692308,163.76923076923077,457.38461538461536
3,24,22.96153846153846,43.55384615384616,77.0,932.8307692307692,192.3846153846154,1.330769230769231,493.3076923076923,142.76923076923077,504.0
12,11,27.014285714285723,37.65714285714285,60.785714285714285,927.3142857142856,79.92857142857143,1.5785714285714283,365.07142857142856,244.3571428571429,499.7857142857143
11,25,30.392857142857142,38.87857142857143,48.642857142857146,928.8928571428572,107.0,2.128571428571429,668.5,94.42857142857144,580.6428571428571
12,15,25.728571428571428,47.8,73.35714285714286,926.992857142857,33.642857142857146,1.871428571428572,133.5,241.2142857142857,363.2142857142857
7,6,19.133333333333336,8.833333333333332,40.75,937.2166666666668,114.66666666666669,1.883333333333333,703.3333333333334,54.333333333333336,443.1666666666667
6,20,21.208333333333336,17.233333333333338,40.583333333333336,940.65,79.16666666666667,3.141666666666667,353.0,153.5,366.5833333333333
4,25,25.20833333333334,28.625000000000004,50.5,932.2583333333332,107.66666666666669,2.2,523.75,111.16666666666669,477.5
12,7,31.83571428571429,34.3,35.285714285714285,929.6142857142858,122.92857142857144,2.8142857142857145,170.64285714285714,276.5,393.9285714285714
9,10,24.441666666666663,12.466666666666669,29.33333333333333,935.7083333333334,79.91666666666667,2.1083333333333334,656.5,127.5,567.9166666666666
8,28,28.225000000000005,25.24166666666667,33.416666666666664,932.325,85.16666666666667,3.625,333.25,211.83333333333331,457.3333333333333
11,3,30.685714285714283,30.978571428571428,37.0,931.0571428571428,94.28571428571428,2.921428571428572,504.5,152.57142857142858,547.1428571428571
5,5,22.23333333333333,17.44166666666667,49.41666666666666,933.4583333333334,118.0,2.2333333333333334,688.25,78.75,487.3333333333333
8,27,26.883333333333336,24.391666666666666,36.833333333333336,934.4083333333332,124.33333333333331,2.3833333333333333,455.5833333333333,172.83333333333334,485.25
12,10,22.55,45.7,84.14285714285714,927.4357142857144,64.14285714285714,1.835714285714286,11.928571428571429,275.92857142857144,283.35714285714283
