,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2019-09-26,9,2019-09-26,20.607692307692307,16.06923076923077,32.07692307692308,940.0846153846155,85.61538461538461,3.7461538461538457,514.6153846153846,123.84615384615384,511.2307692307692
2019-09-27,9,2019-09-27,20.642857142857142,9.721428571428573,35.57142857142857,937.9642857142859,87.5,2.3500000000000005,676.3571428571429,76.0,541.7857142857143
2019-09-28,9,2019-09-28,23.571428571428577,7.057142857142858,23.071428571428573,933.4428571428571,115.64285714285714,2.085714285714286,661.7857142857143,91.71428571428571,546.8571428571429
2019-09-29,9,2019-09-29,26.178571428571427,7.421428571428571,17.571428571428573,929.7499999999999,105.85714285714286,2.192857142857143,651.7142857142857,94.0,548.9285714285714
2019-09-30,9,2019-09-30,29.569230769230767,11.707692307692309,14.923076923076923,926.123076923077,101.61538461538461,2.453846153846154,488.9230769230769,182.84615384615384,548.2307692307693
2019-10-01,10,2019-10-01,29.521428571428576,12.521428571428572,14.571428571428571,928.4285714285714,178.78571428571428,2.828571428571429,414.2142857142857,185.0,500.7142857142857
2019-10-02,10,2019-10-02,25.26923076923077,23.461538461538467,48.15384615384615,933.5999999999999,107.15384615384616,2.907692307692308,368.0,225.76923076923077,508.46153846153845
2019-10-03,10,2019-10-03,25.735714285714284,25.55714285714286,54.785714285714285,934.2571428571429,54.5,6.1499999999999995,236.71428571428572,242.78571428571428,414.07142857142856
2019-10-04,10,2019-10-04,27.25,26.414285714285715,48.0,933.4928571428571,52.285714285714285,4.607142857142857,557.3571428571429,115.0,521.8571428571429
2019-10-05,10,2019-10-05,28.907142857142862,30.178571428571427,40.5,932.9285714285714,70.21428571428571,3.092857142857143,439.7142857142857,166.57142857142858,496.42857142857144
2019-10-06,10,2019-10-06,29.314285714285717,20.77857142857143,28.214285714285715,931.407142857143,59.42857142857143,3.3785714285714286,553.8571428571429,124.57142857142857,528.5
2019-10-07,10,2019-10-07,29.778571428571432,22.814285714285717,30.857142857142858,929.0357142857143,59.714285714285715,3.964285714285715,470.07142857142856,167.35714285714286,510.0
2019-10-08,10,2019-10-08,30.964285714285715,22.078571428571426,27.928571428571427,928.0071428571429,107.28571428571429,2.9714285714285715,487.57142857142856,154.35714285714286,518.0714285714286
2019-10-09,10,2019-10-09,32.184615384615384,24.023076923076925,26.46153846153846,926.9307692307691,51.15384615384615,3.015384615384615,443.15384615384613,202.53846153846155,539.8461538461538
2019-10-10,10,2019-10-10,31.976923076923086,28.87692307692308,26.307692307692307,928.353846153846,107.46153846153847,2.8923076923076922,264.9230769230769,267.38461538461536,482.0
2019-10-11,10,2019-10-11,29.249999999999996,36.57857142857143,41.142857142857146,931.9714285714286,96.5,3.757142857142857,251.14285714285714,249.35714285714286,444.35714285714283
2019-10-12,10,2019-10-12,27.421428571428578,31.407142857142855,47.92857142857143,932.6999999999999,64.85714285714286,3.3785714285714286,517.5714285714286,136.21428571428572,523.1428571428571
2019-10-13,10,2019-10-13,28.62857142857143,24.31428571428571,39.785714285714285,930.492857142857,70.0,3.1642857142857146,610.3571428571429,103.64285714285714,547.0
2019-10-14,10,2019-10-14,29.57857142857143,17.29285714285714,27.857142857142858,931.0428571428572,64.5,3.0928571428571425,645.0714285714286,96.5,560.0
2019-10-15,10,2019-10-15,28.664285714285715,12.578571428571427,23.714285714285715,932.2214285714286,61.285714285714285,3.428571428571428,682.8571428571429,83.35714285714286,572.4285714285714
2019-10-16,10,2019-10-16,28.192857142857147,16.942857142857143,30.142857142857142,933.4214285714287,70.21428571428571,3.5142857142857147,635.9285714285714,98.28571428571429,562.5
2019-10-17,10,2019-10-17,27.407142857142855,11.592857142857143,26.571428571428573,933.5357142857143,69.0,3.0714285714285716,692.7142857142857,81.64285714285714,578.6428571428571
2019-10-18,10,2019-10-18,27.6,12.407142857142857,26.857142857142858,931.55,62.5,3.3071428571428574,663.1428571428571,96.21428571428571,574.4285714285714
2019-10-19,10,2019-10-19,29.557142857142868,11.97857142857143,21.5,929.4999999999999,98.35714285714286,2.714285714285715,629.7142857142857,111.71428571428571,571.5714285714286
2019-10-20,10,2019-10-20,31.349999999999994,11.757142857142856,16.428571428571427,928.9142857142858,110.28571428571429,1.9857142857142858,641.4285714285714,106.0,575.6428571428571
2019-10-21,10,2019-10-21,32.84285714285714,14.992857142857144,17.071428571428573,926.907142857143,87.28571428571429,2.1999999999999997,548.9285714285714,144.78571428571428,556.2142857142857
2019-10-22,10,2019-10-22,34.23571428571429,20.735714285714284,19.285714285714285,925.0142857142857,104.71428571428571,3.314285714285714,451.35714285714283,177.85714285714286,526.8571428571429
2019-10-23,10,2019-10-23,33.364285714285714,29.17142857142857,29.214285714285715,925.9214285714286,49.5,5.200000000000001,421.2857142857143,187.78571428571428,517.3571428571429
2019-10-24,10,2019-10-24,34.357142857142854,23.107142857142858,22.857142857142858,926.9071428571427,53.57142857142857,4.064285714285713,494.42857142857144,159.64285714285714,540.9285714285714
2019-10-25,10,2019-10-25,33.84285714285714,26.650000000000002,22.0,927.5142857142857,51.92857142857143,3.957142857142858,433.2857142857143,186.64285714285714,523.7142857142857
2019-10-26,10,2019-10-26,33.9,21.050000000000004,22.928571428571427,927.0857142857145,56.42857142857143,3.7214285714285715,542.6428571428571,145.85714285714286,555.0
2019-10-27,10,2019-10-27,33.99285714285714,23.542857142857137,22.857142857142858,926.0714285714286,57.07142857142857,3.7928571428571423,537.6428571428571,144.0,552.7857142857143
2019-10-28,10,2019-10-28,34.99285714285715,22.007142857142856,18.214285714285715,923.4428571428573,103.42857142857143,3.057142857142857,509.42857142857144,161.0,550.0
2019-10-29,10,2019-10-29,34.271428571428565,24.62142857142857,19.071428571428573,924.2785714285714,129.0,2.5785714285714283,418.07142857142856,192.21428571428572,525.8571428571429
2019-10-30,10,2019-10-30,33.185714285714276,29.914285714285715,29.071428571428573,927.5999999999998,68.85714285714286,3.4,219.21428571428572,278.5,467.2142857142857
2019-10-31,10,2019-10-31,30.892857142857146,33.7,36.285714285714285,930.8071428571429,59.0,3.7500000000000004,285.7857142857143,243.57142857142858,482.85714285714283
2019-11-01,11,2019-11-01,30.5,32.67142857142857,38.214285714285715,931.2857142857144,66.5,3.864285714285714,362.92857142857144,218.42857142857142,506.85714285714283
2019-11-02,11,2019-11-02,29.385714285714283,32.82857142857143,40.857142857142854,931.4428571428573,56.42857142857143,4.878571428571428,496.42857142857144,157.5,542.0714285714286
2019-11-03,11,2019-11-03,30.685714285714283,30.978571428571428,37.0,931.0571428571428,94.28571428571429,2.9214285714285717,504.5,152.57142857142858,547.1428571428571
2019-11-04,11,2019-11-04,31.671428571428574,32.55714285714286,33.285714285714285,930.4499999999999,102.78571428571429,3.1357142857142857,417.07142857142856,195.57142857142858,523.8571428571429
2019-11-05,11,2019-11-05,30.692857142857147,22.664285714285715,27.785714285714285,931.5000000000001,63.857142857142854,4.1571428571428575,545.5,147.0,562.5
2019-11-06,11,2019-11-06,30.057142857142853,18.357142857142858,29.071428571428573,929.992857142857,59.0,4.421428571428572,611.3571428571429,123.57142857142857,579.7857142857143
2019-11-07,11,2019-11-07,31.585714285714285,21.11428571428571,28.142857142857142,928.6571428571431,65.28571428571429,3.842857142857143,599.2142857142857,132.5,571.4285714285714
2019-11-08,11,2019-11-08,33.135714285714286,23.77142857142857,24.571428571428573,928.8571428571428,108.57142857142857,2.9714285714285715,485.5,174.64285714285714,547.5714285714286
2019-11-09,11,2019-11-09,33.278571428571425,33.43571428571428,27.428571428571427,928.8214285714284,73.28571428571429,4.264285714285714,374.92857142857144,211.35714285714286,507.2142857142857
2019-11-10,11,2019-11-10,30.907142857142855,38.86428571428571,41.214285714285715,928.3357142857143,59.57142857142857,4.264285714285714,121.78571428571429,238.35714285714286,358.07142857142856
2019-11-11,11,2019-11-11,29.35,40.642857142857146,49.857142857142854,927.0785714285714,161.78571428571428,2.3857142857142857,215.78571428571428,182.21428571428572,348.42857142857144
2019-11-12,11,2019-11-12,28.62142857142857,42.63571428571429,48.142857142857146,926.5642857142857,192.71428571428572,2.4214285714285713,197.42857142857142,274.14285714285717,442.85714285714283
2019-11-13,11,2019-11-13,24.392857142857142,44.5,70.92857142857143,929.2642857142856,32.642857142857146,3.7571428571428576,6.5,183.28571428571428,185.0
2019-11-14,11,2019-11-14,29.321428571428573,41.69285714285714,47.857142857142854,927.9642857142856,66.78571428571429,1.6785714285714284,305.92857142857144,171.5,444.2142857142857
2019-11-15,11,2019-11-15,30.86428571428571,42.82857142857143,45.714285714285715,924.6285714285715,158.42857142857142,1.8499999999999999,262.14285714285717,201.42857142857142,403.92857142857144
2019-11-16,11,2019-11-16,31.757142857142863,27.45,41.42857142857143,923.2714285714285,137.57142857142858,1.6642857142857141,553.2857142857143,148.0,559.3571428571429
2019-11-17,11,2019-11-17,29.942857142857143,38.214285714285715,50.785714285714285,923.907142857143,113.28571428571429,3.492857142857143,171.57142857142858,228.28571428571428,345.64285714285717
2019-11-18,11,2019-11-18,30.535714285714285,39.66428571428571,46.357142857142854,926.2142857142857,38.857142857142854,3.3714285714285714,534.2142857142857,135.57142857142858,555.1428571428571
2019-11-19,11,2019-11-19,30.75,42.75714285714286,45.642857142857146,927.5500000000002,48.0,3.892857142857143,321.64285714285717,234.28571428571428,476.42857142857144
2019-11-20,11,2019-11-20,28.70714285714286,44.95,54.714285714285715,928.45,107.0,2.007142857142857,129.5,211.21428571428572,279.35714285714283
2019-11-21,11,2019-11-21,28.83571428571429,46.635714285714286,56.0,927.5428571428572,103.14285714285714,3.3,112.21428571428571,214.0,320.5
2019-11-22,11,2019-11-22,25.971428571428568,47.13571428571428,69.21428571428571,928.407142857143,197.42857142857142,1.3714285714285714,245.21428571428572,239.5,456.85714285714283
2019-11-23,11,2019-11-23,29.021428571428576,43.83571428571428,58.142857142857146,927.8142857142858,99.85714285714286,2.6214285714285714,194.57142857142858,279.85714285714283,457.07142857142856
2019-11-24,11,2019-11-24,26.871428571428577,41.885714285714286,61.5,930.2071428571428,49.42857142857143,3.142857142857143,243.28571428571428,263.7857142857143,459.14285714285717
2019-11-25,11,2019-11-25,30.392857142857146,38.87857142857143,48.642857142857146,928.8928571428571,107.0,2.1285714285714286,668.5,94.42857142857143,580.6428571428571
2019-11-26,11,2019-11-26,29.86428571428572,34.14285714285714,47.857142857142854,928.4214285714287,101.71428571428571,2.5357142857142856,656.5714285714286,104.14285714285714,582.5
2019-11-27,11,2019-11-27,28.821428571428573,34.5,51.5,929.5642857142857,58.214285714285715,4.0,564.8571428571429,137.07142857142858,562.7857142857143
2019-11-28,11,2019-11-28,28.69285714285714,38.02857142857143,50.714285714285715,930.2642857142857,51.42857142857143,4.128571428571429,659.7142857142857,98.5,580.6428571428571
2019-11-29,11,2019-11-29,29.85,37.77142857142858,46.142857142857146,929.7357142857144,53.214285714285715,4.228571428571429,617.5,121.35714285714286,571.2142857142857
2019-11-30,11,2019-11-30,30.414285714285715,30.07857142857143,39.142857142857146,929.092857142857,55.357142857142854,4.185714285714286,639.2857142857143,103.28571428571429,583.2142857142857
2019-12-01,12,2019-12-01,31.00714285714286,30.928571428571434,41.142857142857146,928.4000000000002,54.285714285714285,4.285714285714286,685.1428571428571,95.57142857142857,590.9285714285714
2019-12-02,12,2019-12-02,29.76428571428571,40.95,51.07142857142857,928.9357142857142,51.714285714285715,3.8714285714285723,432.07142857142856,145.42857142857142,484.57142857142856
2019-12-03,12,2019-12-03,31.099999999999998,33.93571428571429,43.857142857142854,927.7,54.357142857142854,3.7142857142857144,663.2857142857143,106.35714285714286,580.8571428571429
2019-12-04,12,2019-12-04,31.535714285714285,32.03571428571429,39.92857142857143,927.392857142857,150.35714285714286,2.1357142857142857,416.7857142857143,214.42857142857142,523.5
2019-12-05,12,2019-12-05,27.571428571428573,40.528571428571425,54.5,930.8500000000001,63.357142857142854,4.257142857142857,377.2142857142857,177.42857142857142,460.7142857142857
2019-12-06,12,2019-12-06,27.307142857142857,41.135714285714286,56.857142857142854,930.0071428571426,55.785714285714285,4.521428571428571,376.35714285714283,226.0,498.64285714285717
2019-12-07,12,2019-12-07,29.14285714285714,39.98571428571428,49.785714285714285,926.5857142857141,72.0,3.2214285714285706,529.6428571428571,173.57142857142858,541.5714285714286
2019-12-08,12,2019-12-08,28.86428571428571,46.04285714285714,55.857142857142854,925.5571428571428,144.71428571428572,2.1357142857142857,89.92857142857143,308.57142857142856,379.7857142857143
2019-12-09,12,2019-12-09,24.142857142857146,50.707142857142856,79.07142857142857,926.4642857142857,137.71428571428572,1.4,12.357142857142858,238.57142857142858,250.5
2019-12-10,12,2019-12-10,22.55,45.699999999999996,84.14285714285714,927.4357142857144,64.14285714285714,1.835714285714286,11.928571428571429,275.92857142857144,283.35714285714283
2019-12-11,12,2019-12-11,27.014285714285723,37.65714285714285,60.785714285714285,927.3142857142856,79.92857142857143,1.5785714285714285,365.07142857142856,244.35714285714286,499.7857142857143
2019-12-12,12,2019-12-12,29.300000000000008,34.864285714285714,52.357142857142854,927.4642857142857,95.5,1.6642857142857144,442.57142857142856,184.28571428571428,510.2857142857143
2019-12-13,12,2019-12-13,28.99285714285714,33.885714285714286,50.357142857142854,929.9571428571427,75.57142857142857,2.457142857142857,612.9285714285714,121.57142857142857,578.9285714285714
2019-12-14,12,2019-12-14,27.214285714285715,37.285714285714285,61.714285714285715,931.4571428571428,53.142857142857146,4.1000000000000005,489.2142857142857,174.71428571428572,543.4285714285714
2019-12-15,12,2019-12-15,29.10714285714286,37.207142857142856,51.142857142857146,930.1,109.85714285714286,2.3785714285714286,625.0714285714286,113.35714285714286,579.3571428571429
2019-12-16,12,2019-12-16,29.664285714285718,35.23571428571429,48.42857142857143,928.9857142857144,156.85714285714286,2.564285714285714,599.9285714285714,108.64285714285714,578.2857142857143
2019-12-17,12,2019-12-17,27.714285714285715,41.421428571428564,58.57142857142857,930.8214285714286,51.714285714285715,3.7214285714285715,522.2857142857143,151.21428571428572,553.7142857142857
2019-12-18,12,2019-12-18,28.03571428571428,27.071428571428577,54.0,929.5428571428571,55.785714285714285,3.935714285714286,721.0714285714286,78.71428571428571,601.2142857142857
2019-12-19,12,2019-12-19,29.542857142857144,21.071428571428573,39.142857142857146,928.6000000000001,107.42857142857143,2.1499999999999995,757.5,75.71428571428571,612.4285714285714
2019-12-20,12,2019-12-20,31.592857142857145,29.400000000000002,33.92857142857143,927.8785714285715,131.92857142857142,1.9285714285714284,701.5,92.35714285714286,596.2857142857143
2019-12-21,12,2019-12-21,30.792857142857144,31.53571428571428,41.142857142857146,928.6214285714286,53.07142857142857,3.4928571428571433,632.0714285714286,115.0,583.7142857142857
2019-12-22,12,2019-12-22,28.700000000000006,36.34285714285714,54.857142857142854,931.142857142857,77.92857142857143,3.8071428571428565,645.7142857142857,113.42857142857143,581.1428571428571
2019-12-23,12,2019-12-23,29.72142857142857,23.11428571428572,40.214285714285715,930.75,66.21428571428571,2.8714285714285714,759.2142857142857,72.07142857142857,610.8571428571429
2019-12-24,12,2019-12-24,30.01428571428571,24.38571428571429,39.0,929.4571428571428,55.214285714285715,3.485714285714286,741.0714285714286,79.14285714285714,607.0714285714286
2019-12-25,12,2019-12-25,31.357142857142858,30.949999999999996,38.5,928.0642857142857,57.285714285714285,3.092857142857143,653.9285714285714,105.64285714285714,587.5714285714286
2019-12-26,12,2019-12-26,30.77142857142857,41.65,49.57142857142857,926.8857142857144,111.42857142857143,2.1714285714285713,369.85714285714283,226.64285714285714,512.8571428571429
2019-12-27,12,2019-12-27,29.542857142857144,46.65000000000001,55.642857142857146,926.9428571428572,144.07142857142858,1.9000000000000001,150.21428571428572,324.64285714285717,430.2142857142857
2019-12-28,12,2019-12-28,28.349999999999998,46.83571428571429,59.714285714285715,927.8071428571429,108.71428571428571,1.9928571428571427,131.92857142857142,203.57142857142858,324.2142857142857
2019-12-29,12,2019-12-29,27.221428571428568,44.728571428571435,62.214285714285715,928.4642857142857,57.357142857142854,3.492857142857143,516.8571428571429,145.92857142857142,538.6428571428571
2019-12-30,12,2019-12-30,29.057142857142853,42.07857142857143,54.857142857142854,927.2642857142857,44.785714285714285,3.1714285714285717,483.85714285714283,178.5,541.2857142857143
2019-12-31,12,2019-12-31,30.935714285714287,39.24285714285715,47.214285714285715,926.6000000000003,139.28571428571428,1.9214285714285713,608.0714285714286,134.28571428571428,570.0
2020-01-01,1,2020-01-01,29.628571428571426,45.74285714285714,56.714285714285715,927.4285714285713,44.07142857142857,3.1499999999999995,499.85714285714283,174.64285714285714,545.0
2020-01-02,1,2020-01-02,28.357142857142858,45.12857142857143,64.07142857142857,928.1214285714285,99.14285714285714,1.964285714285714,547.5714285714286,145.5,557.6428571428571
2020-01-03,1,2020-01-03,28.2,47.34285714285715,64.28571428571429,929.4928571428571,133.07142857142858,1.7357142857142855,169.14285714285714,313.92857142857144,435.14285714285717
2020-01-04,1,2020-01-04,27.77142857142857,43.34285714285714,62.714285714285715,929.55,49.714285714285715,2.5714285714285716,397.14285714285717,215.42857142857142,522.6428571428571
2020-01-05,1,2020-01-05,27.078571428571426,45.91428571428571,66.07142857142857,928.407142857143,119.71428571428571,1.7071428571428569,55.357142857142854,227.71428571428572,272.85714285714283
2020-01-06,1,2020-01-06,27.72857142857143,44.207142857142856,62.642857142857146,926.8857142857142,139.78571428571428,1.4857142857142855,553.2857142857143,133.78571428571428,562.0
2020-01-07,1,2020-01-07,27.571428571428573,45.778571428571425,63.285714285714285,927.8428571428573,99.21428571428571,1.1714285714285713,117.28571428571429,320.14285714285717,411.14285714285717
2020-01-08,1,2020-01-08,27.021428571428572,49.06428571428571,70.28571428571429,928.8000000000001,83.14285714285714,1.792857142857143,108.0,247.92857142857142,339.7857142857143
2020-01-09,1,2020-01-09,27.835714285714282,45.22857142857142,63.642857142857146,928.2714285714288,125.0,1.35,8.428571428571429,155.78571428571428,161.07142857142858
2020-01-10,1,2020-01-10,28.271428571428572,45.24285714285715,61.142857142857146,927.3214285714284,107.07142857142857,1.9714285714285715,257.85714285714283,286.2857142857143,446.57142857142856
2020-01-11,1,2020-01-11,25.9,48.471428571428554,73.0,929.4285714285714,166.07142857142858,1.3785714285714286,196.42857142857142,241.28571428571428,417.35714285714283
2020-01-12,1,2020-01-12,26.764285714285712,48.357142857142854,67.78571428571429,929.6071428571429,185.71428571428572,1.25,82.71428571428571,231.28571428571428,312.2142857142857
2020-01-13,1,2020-01-13,25.88571428571429,45.49285714285714,73.07142857142857,927.607142857143,107.14285714285714,1.7285714285714289,581.9285714285714,142.28571428571428,555.6428571428571
2020-01-14,1,2020-01-14,24.864285714285717,49.042857142857144,77.42857142857143,927.2285714285715,65.85714285714286,3.0642857142857145,237.92857142857142,192.0,335.2142857142857
2020-01-15,1,2020-01-15,21.7,51.33571428571428,93.14285714285714,929.2357142857143,102.64285714285714,2.4285714285714284,124.28571428571429,186.14285714285714,248.57142857142858
2020-01-16,1,2020-01-16,21.50769230769231,52.23076923076923,93.07692307692308,929.0461538461539,154.53846153846155,1.5230769230769232,30.307692307692307,303.61538461538464,331.9230769230769
2020-01-17,1,2020-01-17,24.007142857142856,52.89285714285713,84.57142857142857,926.7714285714285,118.71428571428571,1.807142857142857,33.357142857142854,297.2857142857143,328.5
2020-01-18,1,2020-01-18,25.892857142857146,50.77142857142858,80.21428571428571,924.4571428571428,155.07142857142858,0.9714285714285715,1.0714285714285714,158.35714285714286,158.42857142857142
2020-01-19,1,2020-01-19,27.878571428571426,37.74285714285715,64.28571428571429,924.0142857142857,272.5,1.5142857142857145,211.78571428571428,283.92857142857144,459.92857142857144
2020-01-20,1,2020-01-20,27.107142857142858,41.1,67.71428571428571,927.0642857142857,163.71428571428572,1.9785714285714284,142.14285714285714,305.35714285714283,399.64285714285717
2020-01-21,1,2020-01-21,24.564285714285713,43.199999999999996,71.07142857142857,929.5214285714285,123.14285714285714,1.6428571428571428,311.07142857142856,245.14285714285714,485.5
2020-01-22,1,2020-01-22,25.37142857142857,35.94285714285714,70.85714285714286,928.5285714285716,98.71428571428571,1.6928571428571428,636.0,108.21428571428571,577.0714285714286
2020-01-23,1,2020-01-23,26.578571428571422,29.657142857142855,66.57142857142857,928.1357142857142,56.92857142857143,2.4285714285714284,678.5714285714286,91.71428571428571,592.4285714285714
2020-01-24,1,2020-01-24,25.77857142857143,36.08571428571428,68.78571428571429,931.1285714285714,47.92857142857143,3.6785714285714284,581.2857142857143,133.5,563.7142857142857
2020-01-25,1,2020-01-25,25.692857142857147,33.67142857142857,69.28571428571429,931.6357142857142,48.642857142857146,3.6285714285714286,673.6428571428571,96.71428571428571,585.0
2020-01-26,1,2020-01-26,26.62142857142857,31.928571428571427,64.64285714285714,930.1642857142857,94.14285714285714,2.714285714285715,695.8571428571429,86.21428571428571,588.7857142857143
2020-01-27,1,2020-01-27,27.90714285714285,33.31428571428572,55.642857142857146,929.9142857142855,118.71428571428571,1.4714285714285713,676.0,94.35714285714286,585.3571428571429
2020-01-28,1,2020-01-28,26.678571428571423,38.18571428571429,63.142857142857146,930.4571428571428,64.71428571428571,2.6714285714285717,562.3571428571429,127.35714285714286,563.2857142857143
2020-01-29,1,2020-01-29,26.030769230769234,42.45384615384616,68.53846153846153,931.1307692307693,57.23076923076923,3.0461538461538464,494.38461538461536,197.84615384615384,565.4615384615385
2020-01-30,1,2020-01-30,25.299999999999997,46.16153846153846,73.6923076923077,932.0461538461537,46.69230769230769,3.207692307692308,278.61538461538464,268.38461538461536,461.84615384615387
2020-01-31,1,2020-01-31,22.2076923076923,47.66923076923077,83.53846153846153,932.8153846153845,41.61538461538461,3.1076923076923078,48.0,280.7692307692308,295.15384615384613
2020-02-01,2,2020-02-01,25.569230769230767,42.78461538461538,70.3076923076923,931.4153846153847,61.84615384615385,2.830769230769231,459.38461538461536,179.76923076923077,530.6153846153846
2020-02-02,2,2020-02-02,25.471428571428568,39.3,67.78571428571429,932.3142857142856,50.142857142857146,3.4571428571428577,559.7142857142857,130.64285714285714,554.5714285714286
2020-02-03,2,2020-02-03,26.176923076923078,41.53846153846154,67.53846153846153,931.9153846153845,83.6923076923077,2.5461538461538464,509.46153846153845,177.53846153846155,572.4615384615385
2020-02-04,2,2020-02-04,26.34615384615385,40.38461538461539,66.07692307692308,931.0,84.38461538461539,2.5153846153846158,379.2307692307692,202.6153846153846,541.2307692307693
2020-02-05,2,2020-02-05,25.86923076923076,43.23076923076923,73.92307692307692,930.2000000000002,71.92307692307692,2.2692307692307696,268.53846153846155,237.84615384615384,481.84615384615387
2020-02-06,2,2020-02-06,24.523076923076925,48.66153846153847,81.23076923076923,929.5769230769232,58.23076923076923,2.1,115.46153846153847,307.9230769230769,407.15384615384613
2020-02-07,2,2020-02-07,23.923076923076927,49.91538461538461,83.23076923076923,929.8076923076923,56.38461538461539,3.0461538461538455,0.0,130.07692307692307,130.07692307692307
2020-02-08,2,2020-02-08,22.446153846153848,52.630769230769225,92.15384615384616,929.2538461538462,45.92307692307692,2.930769230769231,14.692307692307692,267.84615384615387,279.84615384615387
2020-02-09,2,2020-02-09,24.184615384615384,51.54615384615385,82.6923076923077,928.6461538461538,26.46153846153846,3.161538461538461,0.0,104.15384615384616,104.15384615384616
2020-02-10,2,2020-02-10,23.7923076923077,52.130769230769225,84.84615384615384,927.7153846153846,104.53846153846153,0.8846153846153848,0.15384615384615385,144.92307692307693,145.0
2020-02-11,2,2020-02-11,25.346153846153847,49.0,81.15384615384616,927.7461538461539,224.30769230769232,2.6076923076923078,60.76923076923077,289.61538461538464,342.46153846153845
2020-02-12,2,2020-02-12,24.107692307692307,44.576923076923066,77.0,928.9307692307692,194.76923076923077,3.2384615384615376,45.46153846153846,317.6923076923077,346.61538461538464
2020-02-13,2,2020-02-13,24.761538461538464,45.23846153846154,69.92307692307692,928.9615384615382,163.0,2.1384615384615384,388.2307692307692,228.30769230769232,528.0
2020-02-14,2,2020-02-14,25.700000000000003,45.15384615384615,74.92307692307692,927.6230769230768,101.61538461538461,1.8384615384615384,319.53846153846155,265.6923076923077,476.15384615384613
2020-02-15,2,2020-02-15,25.315384615384612,48.29230769230769,82.53846153846153,928.1769230769231,54.69230769230769,4.015384615384615,144.84615384615384,300.46153846153845,405.7692307692308
2020-02-16,2,2020-02-16,25.607692307692314,49.62307692307692,75.76923076923077,930.0461538461539,97.07692307692308,1.9153846153846152,128.6153846153846,276.38461538461536,376.7692307692308
2020-02-17,2,2020-02-17,25.907692307692308,48.169230769230765,76.92307692307692,930.0615384615384,71.6923076923077,2.3999999999999995,92.07692307692308,312.53846153846155,394.2307692307692
2020-02-18,2,2020-02-18,26.03076923076923,43.26153846153846,75.07692307692308,930.4384615384618,50.61538461538461,2.923076923076923,406.84615384615387,210.23076923076923,514.5384615384615
2020-02-19,2,2020-02-19,25.738461538461543,41.20769230769231,72.15384615384616,931.1076923076923,58.84615384615385,2.8846153846153846,525.6153846153846,156.30769230769232,562.0769230769231
2020-02-20,2,2020-02-20,26.123076923076926,39.76923076923077,69.6923076923077,930.3076923076923,64.6923076923077,1.8846153846153846,529.9230769230769,136.07692307692307,554.6153846153846
2020-02-21,2,2020-02-21,26.853846153846156,41.823076923076925,67.84615384615384,929.5615384615386,120.84615384615384,1.3076923076923077,535.5384615384615,155.07692307692307,567.3846153846154
2020-02-22,2,2020-02-22,27.369230769230764,45.95384615384615,68.46153846153847,928.2153846153847,109.3076923076923,1.5076923076923079,527.9230769230769,166.69230769230768,563.6153846153846
2020-02-23,2,2020-02-23,27.384615384615383,48.2,70.53846153846153,927.3615384615384,105.61538461538461,1.6076923076923075,142.92307692307693,243.30769230769232,360.2307692307692
2020-02-24,2,2020-02-24,21.5,52.8,92.84615384615384,931.7769230769228,135.15384615384616,2.276923076923077,0.0,93.53846153846153,93.53846153846153
2020-02-25,2,2020-02-25,20.584615384615383,49.13846153846154,83.84615384615384,932.0384615384617,119.07692307692308,0.7538461538461539,10.846153846153847,219.92307692307693,222.15384615384616
2020-02-26,2,2020-02-26,23.45384615384615,47.37692307692308,77.92307692307692,930.7615384615384,54.84615384615385,4.161538461538462,47.15384615384615,219.30769230769232,236.76923076923077
2020-02-27,2,2020-02-27,25.146153846153844,39.97692307692308,73.38461538461539,929.7538461538461,57.07692307692308,2.8538461538461535,668.0769230769231,108.0,581.0
2020-02-28,2,2020-02-28,25.761538461538464,33.66153846153846,69.38461538461539,930.376923076923,82.23076923076923,1.7153846153846155,669.7692307692307,111.61538461538461,585.5384615384615
2020-02-29,2,2020-02-29,25.76153846153846,35.00769230769232,66.53846153846153,931.2307692307694,89.07692307692308,3.138461538461539,145.69230769230768,324.2307692307692,420.38461538461536
2020-03-01,3,2020-03-01,21.907692307692308,39.43846153846154,78.23076923076923,932.6461538461537,43.61538461538461,2.3923076923076922,96.38461538461539,277.84615384615387,324.0769230769231
2020-03-02,3,2020-03-02,23.861538461538466,44.23076923076923,75.0,931.3153846153847,58.30769230769231,4.430769230769231,96.23076923076923,308.0,369.0769230769231
2020-03-03,3,2020-03-03,23.015384615384615,44.57692307692308,78.3076923076923,931.976923076923,71.07692307692308,4.069230769230769,0.0,146.15384615384616,146.15384615384616
2020-03-04,3,2020-03-04,19.284615384615385,46.11538461538461,92.3076923076923,934.4538461538461,54.0,2.3846153846153846,0.0,142.76923076923077,142.76923076923077
2020-03-05,3,2020-03-05,20.076923076923077,43.76153846153846,87.38461538461539,934.1923076923077,169.0,1.0538461538461539,1.3846153846153846,137.76923076923077,137.84615384615384
2020-03-06,3,2020-03-06,23.253846153846155,42.19230769230769,74.6923076923077,932.7846153846156,112.92307692307692,1.923076923076923,55.84615384615385,278.3076923076923,321.46153846153845
